,Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths)
TWN,64.16517942,45.40402326,30.57477725,22.94800816,18.63686896,15.92960152,12.430929699999998,10.70713595,9.652858478999999,9.157904072000001,8.270433114,7.8980637520000005,7.705572797,8.087198223,9.412136696000001,9.924556327000001,11.07599646,12.86222596,16.55736207,19.62693814,22.64306023,27.00004806,30.17079503,31.96720617,34.35064411,35.95689419,37.44651217,35.25988459,43.75328452,30.4322207,20.11802492,14.80658897,11.64542917,9.63698156,7.259933168,5.9861886360000005,5.1909114789999995,4.811747317,4.222178092,3.880187765,3.6431152769999997,3.7021264260000004,4.176813917,4.272370096,4.6314655380000005,5.201726886,6.465947445,7.422013392,8.337715257000001,9.711452067,10.59901604,10.99175344,11.58143707,11.90894374,12.22874267,11.35087004,92.41898242,86.34971556,82.62498308,79.8492797,77.85056902,76.97591783,75.92710037,74.10345705,72.12381165,69.07779633,67.35672012,68.16372867,69.76988596,73.40424802,78.17207056,82.15741816,84.3949175,89.28283233,97.64664628,103.5356137,109.6169335,119.2610443,124.3588453,128.9608962,137.2154976,140.57699159999999,149.0989183,150.6341076
TZA,24609.16962,26124.66302,28784.474789999997,28351.42985,29487.87975,30175.15823,28484.354919999998,28807.7851,26098.464330000003,23541.81616,21080.99605,19811.812159999998,19051.03608,18191.887290000002,17577.83768,16348.739140000001,15798.66675,15264.626830000001,14788.67017,14319.68896,13644.799519999999,13052.45008,12704.43018,12342.383670000001,12010.07393,12084.3533,12113.6257,12375.25613,18909.22014,20075.43974,22121.96108,21790.47576,22680.80115,23218.48634,21926.62617,22185.46411,20106.01309,18139.65854,16246.5859,15264.621519999999,14673.23495,14005.27319,13526.212780000002,12581.17233,12155.79628,11741.234859999999,11364.34862,10989.527909999999,10438.22425,9955.858177,9656.770955,9350.912370999999,9066.423495000001,9095.666056,9101.356173999999,9290.424229,19708.00106,20515.08642,21977.663669999998,21804.91566,22431.64402,22736.85904,21833.873369999998,21971.43904,20446.67682,18873.23551,17274.372769999998,16346.144769999999,15776.016569999998,15265.71252,14821.50335,14017.703080000001,13711.21994,13456.40745,13194.343,13001.07097,12606.00496,12296.49047,12159.58004,11854.19155,11560.55878,11662.00973,11602.00291,11698.9256
UGA,14106.39283,14410.38922,14628.204569999998,14703.074230000002,14799.674130000001,14853.59419,14669.02001,14578.36595,15910.621640000001,13830.616680000001,13218.59651,13020.145620000001,12608.83028,11806.60555,11189.35091,10356.59977,9817.269031,9500.956689,9421.161245000001,9363.966346,9265.544173999999,9239.681571,9581.223676000001,9894.392886,9933.570962,9745.413768,9625.823233,9653.608338,10921.347440000001,11153.13158,11327.32155,11387.17955,11461.44118,11502.43248,11362.4498,11294.35765,12328.11435,10717.19195,10240.718859999999,10090.61267,9773.526176000001,9156.643608,8683.030633,8042.418634999999,7627.631626,7386.4629540000005,7331.76234,7293.489358,7223.233192000001,7209.301269,7483.569334000001,7736.0946030000005,7775.292593000001,7634.436442,7546.7343200000005,7570.3999459999995,10140.08035,10324.01459,10456.51305,10524.78171,10587.49856,10631.92937,10560.76159,10532.58363,11252.67123,10164.126409999999,9842.572228,9857.324737,9644.079167,9151.831118,8788.124440000001,8227.673756,7854.666354000001,7599.611689,7475.583029,7384.359941,7298.570352,7273.5239010000005,7461.719845999999,7643.232934999999,7621.679265999999,7419.632695,7283.838709999999,7260.477761
UKR,200.87906809999998,192.49009719999998,188.671184,192.05610819999998,210.54296380000002,204.8707366,182.7363028,165.3221243,142.35540930000002,129.4374728,112.5295078,98.70557208,87.27035409999999,73.78483923,63.856378899999996,54.75044759,50.30297296,48.33689803,47.654397499999995,44.5813857,44.90326384,45.60316519,46.97879633,47.86780376,47.98496346,58.40317026,58.28034448,54.12760074,151.59414619999998,143.8372257,139.6610691,140.9524793,153.4916102,148.4780586,132.0580105,119.40758490000002,102.935764,93.92777078,82.13138935,72.52512565,64.63506837,55.03947584,47.93523189,41.38733918,38.74953527,37.55996388,37.20203019,35.02154724,35.45114916,35.74043956,36.61350074,36.99750257,36.93987676,44.83045735,44.5814186,41.27384003,181.85621819999997,177.67003490000002,176.36943159999998,180.6560028,191.0866378,203.9642604,199.8655319,192.3636669,183.1303968,191.724847,199.9855418,196.0976698,195.27683430000002,191.11875849999998,190.1837767,189.8209134,178.9431822,181.3134238,177.5826624,159.7429929,153.1595534,149.7431166,152.79599040000002,154.78265009999998,152.06246240000002,199.31924640000003,197.9041887,181.3191525
URY,69.97412062,68.9681538,62.834100600000006,58.28769775,54.9991417,54.39578511,52.42185728,50.54621807,47.5391157,45.59921259,42.71063134,40.18533023,40.12911942,41.52449418,41.93159748,41.11182815,40.54613617,44.00763567,44.42451686,43.95573377,48.33604974,51.71255479999999,54.43437265,54.86082777,54.10286412,53.50564931,50.97334704,49.46159981,44.47889446,43.16559162,38.88960651,35.71140156,33.25608728,32.43034854,30.71394715,27.81387788,24.16727535,21.28501639,18.36809369,16.00011991,14.75126038,14.66137774,14.11634654,13.16233941,11.75326366,12.02019376,11.341598300000001,10.42709454,10.56841973,10.34231727,9.9124462,9.419760108,8.745091352000001,8.165797869,7.3693339170000005,6.823865874,27.66586275,26.52273475,27.09735354,27.74747749,27.42081018,28.81347754,29.25437689,29.85829285,30.76144783,30.79371941,29.30334289,28.81512792,28.82840439,29.71358217,29.97625408,29.35397007,28.69461439,30.35154173,29.17474476,28.57857883,29.581693800000004,30.88504502,31.40653099,30.49759961,29.13317843,29.15663872,28.98160383,28.78333954
USA,69.85512168,75.18679726,80.67745479,90.68523887,100.28183390000001,111.1793517,124.38852659999998,147.8397284,177.80423269999997,233.1962105,281.5561317,297.18747110000004,320.5962708,339.9080145,353.9221288,375.3500486,399.8987362,400.2505059,390.9449121,365.3743331,337.5243397,340.3822169,333.6870604,327.4822628,319.1881089,311.42231680000003,300.9805948,296.74488199999996,73.85982278,78.401174,82.55834402,91.23146824,99.33641193,107.8917922,118.42889620000001,139.1821131,165.5391863,214.95090290000002,256.7643544,301.60607089999996,363.5016705,430.6363149,497.8960488,586.748038,664.7786665,703.4074642999999,724.3045929,711.5772304999999,690.9400931,692.6838426,675.2647266,655.1424505,632.3073131,609.2837127,583.9904119,576.8510034,463.6803752,474.75996389999995,482.12681969999994,506.8226052,519.5888293,535.6112408,547.3906552999999,562.9440172000001,581.5867383,594.3691127999999,610.7241144999999,615.6706948,630.7468745,645.0937085,651.5332659,681.3211553,700.860101,711.8137071000001,728.7534212999999,730.9952124,729.4771238,746.9555716,751.1802815000001,761.365637,766.3209542999999,776.3665596,784.6045433999999,795.2871685
UZB,2120.792621,2080.538399,2058.242502,1951.4841350000002,1824.1103670000002,1617.321395,1299.991747,1020.7814070000001,765.2948281,577.7967147999999,460.32616960000007,371.99280120000003,298.4896172,244.3272097,204.3619855,182.2075897,180.03231359999998,169.2739673,157.27566299999998,143.7852195,139.677672,133.102197,126.48001040000001,116.46890690000001,114.2064346,111.03126509999998,106.87509209999999,105.05392590000001,2305.1503629999997,2265.682235,2245.006899,2134.823918,2000.6576440000001,1777.826713,1431.648841,1123.753375,842.6822496,636.2907816000001,507.1145255,409.4887771,328.30407389999993,268.4001406,224.44972369999996,200.2112624,197.9068746,186.5180885,174.0244283,159.7106753,155.8363502,148.8940065,141.67828480000003,130.8720045,128.86047879999998,125.7726206,121.63885479999999,120.0960994,1601.870502,1592.3583130000002,1601.689131,1558.613747,1489.394042,1381.7225019999998,1230.403702,1097.9014789999999,984.0193184000001,877.1632364,798.0288079,731.1990408,687.5088857000001,655.3475565,636.9112947000001,621.8355395,604.5730087999999,578.1626534,548.0054213,516.0047291999999,483.4080642,455.2929212,429.42005750000004,399.74246489999996,372.3187463,341.9318788,316.3390145,296.5054639
VCT,8.413791429,7.896196991,7.519712983,7.315073367,7.076957415,6.88743512,6.5420439560000005,6.125167306,5.563333613999999,4.956184195,4.365901217,3.849429381,3.520208031,3.27606214,3.119827533,3.014206621,2.8791751710000004,2.755819175,2.6750096930000002,2.6229104480000003,2.658196376,2.7494788580000002,2.8351490839999998,2.91705053,3.0459999030000002,2.972858965,2.940765727,2.9474153010000004,5.953882298,5.555317463,5.2407692280000004,5.049666526,4.836193745,4.64762655,4.3558765489999995,4.023851504,3.603971417,3.1615953119999998,2.73867911,2.373172233,2.128515411,1.945073505,1.824130319,1.736358529,1.6307968769999999,1.5363373180000002,1.46419667,1.4089695740000001,1.4031911430000001,1.423760471,1.441357155,1.4543586569999998,1.49451575,1.43873754,1.403729336,1.3892379769999998,5.517881591,5.289009285,5.072838055,4.976424507,4.819347434,4.67065897,4.578216113,4.463689658,4.267721578,4.044446176,3.7526410980000002,3.5466980460000004,3.4330811289999996,3.3126938889999997,3.307332152,3.284683667,3.220398041,3.135586397,3.1082280819999997,3.1009433860000004,3.158570178,3.269496915,3.406198636,3.533572097,3.6340662339999996,3.6343973419999998,3.5910302510000003,3.593884063
VEN,2397.22007,2001.413816,1878.934367,1902.737307,2067.839132,1969.151748,1840.466793,1645.895331,1574.617815,1428.459057,1293.119882,1200.4810009999999,1170.030548,1256.033111,1068.720739,944.3713019999999,852.1677894,798.3634101,759.1604834999999,733.1725501,701.0198316000001,664.5569182,637.1328431,633.2051968,662.1023313999999,667.5507421,652.4146594,668.4729966,1089.863603,888.3165885,785.5853691000001,781.8597988,837.1539267,761.4643549,687.6209465,605.4804468,589.3534877999999,549.6293727999999,491.6891983,436.5263712,431.51354180000004,508.56841660000003,463.2267848,404.2602102,336.51201769999994,289.1310876,260.4478404,249.5157922,236.9744127,223.16551150000004,208.7829035,202.61664950000002,210.7382812,210.10814359999998,203.0540872,208.34257,889.5483176000001,727.1633281000001,663.5529799,659.3191364,696.2143679999999,647.8068355,589.8404949,528.2343072,511.2797288,470.3008416,427.6811514,400.0451776,390.0315231,423.4565823,371.6054373,343.6368248,327.1416152,319.9128543,316.1475349,314.9144085,308.2249467,301.6904509,299.3926645,306.37419910000006,318.8278535,320.00874469999997,310.1874038,317.322986
VIR,1.194896519,1.183197174,1.181598682,1.188644714,1.2302839159999999,1.203174387,1.1640445990000001,1.0893946840000002,1.005551396,0.924805636,0.84728551,0.772571098,0.722262063,0.690793935,0.674494145,0.668699209,0.654936082,0.641000789,0.637516715,0.645052063,0.663288191,0.691447385,0.7152368090000001,0.7424983359999999,0.760872653,0.7842461209999999,0.7942974770000001,0.800257716,0.48285889200000004,0.457492895,0.440907161,0.427950754,0.42801253899999997,0.404510639,0.377457983,0.34099853700000005,0.30512031100000003,0.272229564,0.244213877,0.21701082800000002,0.19057982199999998,0.171995343,0.158493658,0.147579625,0.13585714599999998,0.125491354,0.118451115,0.11487570000000001,0.11331579800000001,0.113838534,0.11397048900000001,0.114691654,0.11592263400000001,0.11874411800000001,0.119617221,0.12030446300000001,1.0923518190000001,1.074105122,1.068699621,1.068806626,1.084966913,1.071922784,1.082234795,1.079628615,1.07377732,1.0848865570000001,1.089993084,1.11110681,1.0837274829999999,1.075204508,1.077415092,1.07466093,1.0740774020000001,1.0742189070000001,1.082813374,1.109368245,1.140675006,1.1923041490000001,1.242393053,1.295987424,1.337601103,1.379991687,1.3943399840000001,1.4057971390000001
VNM,5416.200497999999,5085.675153,4851.724082,4480.150068,4246.449387,3976.054896,3636.64603,3388.338969,3202.343637,3024.013199,2858.192295,2678.148737,2503.669093,2366.915566,2236.318185,2096.4790399999997,1977.7078649999999,1869.2053079999998,1779.776869,1713.727161,1658.373988,1615.584269,1578.30307,1555.449833,1544.187436,1536.386362,1539.8981210000002,1576.620067,4469.656261,4191.6653479999995,3991.2634369999996,3676.851511,3475.635418,3243.6281870000003,2954.683068,2740.333615,2575.548944,2419.667468,2271.8927120000003,2109.493077,1951.430498,1823.6715760000002,1700.840647,1569.932151,1454.8401800000001,1344.373476,1244.132527,1160.55065,1084.088377,1015.8576869999999,951.5334897,900.9521989,864.8042252999999,833.9668113,812.5893014,813.566332,3748.8971890000003,3564.848374,3409.4070950000005,3205.679175,3047.759452,2874.318216,2679.534594,2527.633444,2415.729972,2322.831311,2245.431329,2168.503427,2092.186229,2054.143767,2023.57211,1978.728441,1941.063113,1900.105109,1867.522805,1840.4925460000002,1806.215188,1814.2693179999999,1821.121584,1831.7475559999998,1804.090627,1774.607827,1745.972786,1730.772182
VUT,28.35067485,28.24570499,28.22121509,28.15323013,27.99126234,27.942159999999998,27.983355300000003,28.18152224,28.54068156,29.56333228,29.531202899999997,29.50842043,29.15831215,28.717188300000004,27.73048091,27.85227679,27.85174108,28.53861779,28.51287843,28.35103402,28.29908852,28.04119172,27.33909236,26.93075835,27.11101938,26.84809403,27.44027196,28.056882199999997,21.96257535,21.86839622,21.83877124,21.77521855,21.63616059,21.5866129,21.60059955,21.73026679,21.99449149,22.77505804,22.73625328,22.71286812,22.443179999999998,22.10327127,21.33404427,21.42002397,21.39580674,21.89464442,21.79710368,21.61345294,21.52689807,21.2756299,20.69215198,20.33282814,20.40847104,20.15037157,20.537166199999998,20.94858882,15.7907279,15.71368752,15.68391686,15.65188722,15.54802058,15.51195997,15.55330465,15.62882544,15.86082508,16.49189175,16.5452335,16.62200951,16.60566914,16.48530396,16.06784885,16.23949918,16.31683327,16.74035627,16.60050598,16.47785249,16.36116768,16.30191143,15.99750774,15.95982152,16.07267965,15.94165823,16.21459575,16.39106849
WSM,4.425889907,4.236741466000001,4.093085261000001,3.967443905,3.896404121,3.833511947,3.793504337,3.712568845,3.61431669,3.562631568,3.478386613,3.409680508,3.337115987,3.29118493,3.261815918,3.2394835060000005,3.2173695739999997,3.209351238,3.167301408,3.21290547,3.2560362,3.217290904,3.248463435,3.23707027,3.2092428319999997,3.165149778,3.140617415,3.140222042,1.5101443959999998,1.43392151,1.401465678,1.375913512,1.357397779,1.335502695,1.320380717,1.286038849,1.192344798,1.114580317,1.026264096,0.9428814240000001,0.86253422,0.793287362,0.7329120029999999,0.68002843,0.631784471,0.5914734620000001,0.544652768,0.545837826,0.5446693979999999,0.53211491,0.548109249,0.555223052,0.535247386,0.505745441,0.48240798,0.468978309,1.7268158059999998,1.678034733,1.639334336,1.600981045,1.579385674,1.550948459,1.526381292,1.478798038,1.4245711769999998,1.400224031,1.355393699,1.3060591940000001,1.255399456,1.214442793,1.178798788,1.148436739,1.126501395,1.1081320890000002,1.075499833,1.093825818,1.110201861,1.131872695,1.155945316,1.17684576,1.173289248,1.160946822,1.150275261,1.145525735
YEM,18845.83307,18588.25634,18345.80357,18140.913790000002,17791.41004,17473.56047,17047.2165,16678.26793,16248.7939,15661.584319999998,14981.52679,14272.309430000001,13968.301269999998,13225.9964,12312.47067,11261.33801,10538.530270000001,10628.39071,10409.6573,10063.77785,9591.354047,9014.347668999999,7941.355041,7195.009720999999,6285.826811999999,5743.530604,5660.119364,6435.590072,15061.957730000002,14858.9926,14648.602480000001,14469.628369999999,14171.97989,13906.817019999999,13549.74235,13234.53735,12870.89412,12380.05346,11817.07554,11229.17643,10958.333120000001,10341.76377,9582.639932,8712.798395,8067.57959,8024.937615999999,7721.984298,7297.576440999999,6764.8274599999995,6167.483575,5262.505275,4619.920636,3968.3016770000004,3596.947281,3524.0379770000004,4011.2866799999997,9643.523067,9457.426414,9313.02591,9197.924065000001,9011.692561,8835.415606,8600.907798999999,8397.992234000001,8158.592487000001,7848.630551,7501.436849,7144.921723,6985.881809,6619.147874,6173.787611,5647.582329,5270.012337,5272.487287,5119.435826,4912.454075,4645.380625,4352.168855,3865.431656,3527.850825,3084.343531,2814.032912,2752.814325,3029.543803
ZAF,18730.253630000003,18300.65149,17951.70827,17424.89791,17552.07345,17388.32975,17448.595559999998,17392.98135,17311.7562,17245.48406,17230.0274,16776.05099,16100.389430000001,15532.137690000001,15213.26392,15013.20209,14793.02471,14538.43537,14300.165490000001,13840.51681,13169.39959,12494.442159999999,11769.43268,11200.35627,10785.15689,10426.806340000001,10124.61708,9673.741971,13437.856440000001,13099.890870000001,12811.58554,12403.72385,12501.767670000001,12397.60957,12426.933140000001,12346.246159999999,12186.06804,11979.35204,11801.12463,11320.02582,10695.4875,10226.66628,9981.376404999999,9895.301201,9790.098839,9619.567267,9440.785407,9147.370791,8706.729378,8237.368608,7745.777693000001,7343.481156,7010.737942,6688.955615,6427.624062,6091.271365,12731.53454,12450.89762,12286.726779999999,11925.96382,12069.03977,11945.83626,12137.9982,12295.98057,12363.25985,12429.75382,12725.2632,12441.350779999999,12156.29881,11889.0087,11679.85409,11505.63487,11309.8442,10972.9706,10633.880159999999,10157.34975,9552.14543,9035.204219,8580.749525,8226.93078,8050.263441,7847.20396,7652.878693000001,7300.3995079999995
ZMB,9854.601488,10663.746570000001,10702.8195,10559.41307,10535.29749,10810.87008,11025.49978,11145.08273,11296.09133,11855.41617,11561.73791,13472.41931,10352.01622,9859.014670999999,9922.133686,9232.550145000001,8671.886714,7815.08901,7377.232897,6899.169048000001,6628.528291,6535.323724,6353.740728,6272.057766,6177.709029,6169.946546,6214.956919,6288.6676259999995,7409.464873999999,8042.452197,8096.15937,8013.767147,8022.645306999999,8256.721959999999,8440.779364,8554.571317,8688.68523,9131.344101,8911.073103,10389.08574,7986.154145,7607.878145999999,7657.9933200000005,7123.6973849999995,6683.8915210000005,6014.891089,5667.834475,5292.7255509999995,5078.391417,4994.878277000001,4843.360774,4766.817177,4682.217615,4661.411388,4677.682377,4718.90037,7254.369073000001,7710.894028,7745.620022,7671.430152,7655.895624,7773.469008,7836.923846,7840.230459,7870.904285,8097.210733,7879.308197,8800.834642,7079.595115000001,6776.189204,6804.996417,6430.95554,6127.258785,5642.79367,5399.204899,5082.650803,4911.184589,4846.237798,4705.959154,4619.1528149999995,4536.7009,4516.443354,4527.462729999999,4553.893978
ZWE,2599.724878,2632.994948,2832.2931350000003,3159.0817829999996,3041.717245,3209.9132050000003,3204.885217,3216.149989,3295.1841510000004,3892.664886,3602.973781,3426.331861,3486.7703539999998,3333.165011,3255.57744,3397.213806,3569.96024,3790.753114,6478.989007,7801.6079230000005,4443.167439,4526.170393,4401.192714,4254.282075,4098.7696909999995,3921.291358,3802.2575119999997,3796.0706149999996,1794.030536,1825.748714,1977.5720079999999,2223.5276559999998,2151.996051,2275.766287,2270.302451,2274.416935,2323.776832,2735.036226,2520.274726,2382.055931,2411.769499,2298.7178440000002,2244.423005,2344.6492129999997,2471.544507,2632.171369,4525.795089,5467.3255420000005,3119.693007,3183.129855,3090.688365,2977.64975,2856.426187,2717.735794,2624.315858,2612.1225600000002,2288.07779,2259.639099,2344.132677,2500.1695870000003,2451.128577,2564.939845,2557.9011760000003,2587.986516,2689.4731460000003,3119.963957,3074.694254,3049.958803,3157.631288,3135.4890170000003,3137.0499059999997,3272.435502,3418.210489,3599.1971759999997,4999.640201,5702.0071960000005,4069.207064,4129.777171,4022.103731,3913.2105100000003,3809.2456829999996,3688.4421020000004,3603.179799,3579.352078
