Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,pop_2017,pop_mean56,pop_mean3
VCT,210.6205128,213.3487179,215.8128205,218.125641,220.4358974,222.7102564,224.9641026,227.2128205,229.5282051,231.9282051,234.4615385,237.0846154,239.7871795,242.4820513,245.1564103,247.7974359,250.3820513,252.9051282,255.3589744,257.7051282,259.9461538,262.0615385,264.0615385,266.0051282,267.8897436,269.7384615,271.5282051,273.1692308,274.574359,275.6538462,276.4461538,276.9307692,277.1589744,277.2538462,277.2358974,277.1153846,276.9333333,276.7230769,276.6153846,276.6615385,276.8923077,277.2974359,277.8205128,278.3564103,278.8307692,279.2487179,279.6076923,279.9102564,280.1358974,280.2948718,280.3615385,280.3282051,280.3076923,280.4025641,280.6538462,281.1358974,281.7871795,261.1382816,280.7307692
VEN,9.593203333,9.966089224,10.35128281,10.74344085,11.13847514,11.53578595,11.93589252,12.33716343,12.73792982,13.13730628,13.53415906,13.9294133,14.32681707,14.73161952,15.14765263,15.57637549,16.0169911,16.46837594,16.92844963,17.39574401,17.8695074,18.35031347,18.83946035,19.33879599,19.84928179,20.3713531,20.90334335,21.44155773,21.98100108,22.51794796,23.05093702,23.58038093,24.10684542,24.6316558,25.15579276,25.67893203,26.20053058,26.72122215,27.24186724,27.76298396,28.28465053,28.80641687,29.32772859,29.8477694,30.36580806,30.88165977,31.39500595,31.90488181,32.41009353,32.90973641,33.40319823,33.89045972,34.3720288,34.84879315,35.32127884,35.78955728,36.25312057,22.33575552,35.31987642
VGB,54.36666667,55.32,56.34666667,57.51333333,58.76,60.04666667,61.45333333,62.82666667,64.14,65.35333333,66.46666667,67.5,68.42666667,69.19333333,69.84,70.28666667,70.60666667,71.08,71.94666667,73.34666667,75.43333333,78.08,81.25333333,84.87333333,88.69333333,92.92,97.26,101.7733333,106,109.74,112.8933333,115.6266667,118.02,120.3466667,122.8466667,125.5533333,128.4666667,131.48,134.5866667,137.6333333,140.5666667,143.5266667,146.6666667,150.2733333,154.4533333,159.3666667,164.8733333,170.6933333,176.3133333,181.4933333,186.0066667,190.06,193.7066667,197.2533333,200.7533333,204.4066667,207.9733333,112.7488889,200.8044444
VIR,98,100,113.7142857,116.5714286,124.2857143,132,140.2857143,159.1428571,172.2857143,181.36,202.6771429,218.0542857,240.3457143,256.9742857,269.9542857,274.76,266.2942857,274.0828571,274.8085714,284.6742857,285.2942857,285.9085714,286.7085714,287.4285714,287.8857143,288.12,288.2885714,288.4342857,288.6885714,297.0371429,299.4485714,302.0342857,304.5085714,306.6228571,308.0514286,308.8428571,309.5914286,310.1057143,310.2828571,310.4057143,310.14,310.0285714,310.0171429,309.9057143,309.8685714,309.6314286,309.54,309.7114286,309.7285714,309.5942857,309.4057143,309.1171429,308.6971429,308.24,307.7428571,307.1714286,306.48,265.0698246,307.7180952
VNM,103.4341209,106.5598482,109.7486589,113.0018895,116.3169744,119.6944115,123.1211374,126.5655934,129.9876033,133.3598175,136.6736551,139.941267,143.1832806,146.4308366,149.7108728,153.0248886,156.3780884,159.8060801,163.3527082,167.0481858,170.9046238,174.9111309,179.045092,183.271652,187.5614397,191.8939445,196.2619343,200.6627177,205.0981658,209.5597561,214.0492857,218.5334357,222.9267474,227.1193647,231.0331408,234.6392178,237.9591846,241.03013,243.9134044,258.1031377,260.8245813,263.9075704,266.8676815,269.3832941,271.9026123,274.4367949,277.000645,279.6394395,282.4052859,285.3307705,288.4401716,291.7143903,295.087319,298.4645886,301.7756216,304.9926533,308.1265521,206.072235,301.7442878
VUT,5.390730107,5.562592289,5.739458573,5.917227235,6.094257588,6.268498769,6.441509434,6.617965546,6.803937654,7.004840033,7.220836751,7.450615258,7.691960623,7.940607055,8.192945037,8.451845775,8.713863823,8.976948318,9.235438884,9.485808039,9.727645611,9.961853979,10.19269893,10.42592289,10.66669401,10.91369975,11.16694011,11.43281378,11.71853979,12.0290402,12.36899098,12.73527482,13.11025431,13.4707137,13.80106645,14.09360131,14.3559475,14.60853158,14.87653815,15.18154225,15.52830189,15.91107465,16.3219032,16.74675964,17.17555373,17.6073831,18.04372436,18.48564397,18.93232158,19.38433142,19.84175554,20.30229696,20.76636587,21.23461854,21.70656276,22.18228056,22.66152584,12.54162457,21.70782062
WSM,39.6180212,40.91448763,42.24770318,43.58798587,44.90035336,46.1795053,47.4180212,48.58869258,49.65300353,50.59222615,51.39187279,52.05689046,52.61095406,53.08162544,53.49363958,53.84805654,54.15088339,54.41943463,54.68551237,54.96713781,55.27491166,55.61943463,55.96607774,56.28374558,56.54805654,56.74628975,56.89575972,57.03922261,57.24310954,57.54982332,57.97738516,58.50530035,59.08374558,59.64240283,60.12614841,60.52402827,60.84734982,61.12402827,61.3975265,61.69964664,62.03745583,62.39646643,62.77809187,63.17349823,63.57915194,63.99081272,64.41201413,64.85017668,65.30954064,65.79681979,66.31272085,66.85300353,67.40530035,67.94699647,68.46607774,68.94876325,69.41342756,57.33632137,68.45394582
YEM,9.963636191,10.1365589,10.31509934,10.49934466,10.68932515,10.88809591,11.09653579,11.31012558,11.52266038,11.73136731,11.93354547,12.13571794,12.35572476,12.61731917,12.93765176,13.3243707,13.77326742,14.27498532,14.81438718,15.38060306,15.97442468,16.6006042,17.25684603,17.94073527,18.65238366,19.38127735,20.13103964,20.93206811,21.82560941,22.83659867,23.98169214,25.23928064,26.54930962,27.82863799,29.01803701,30.09536337,31.07933026,32.00221604,32.91493456,33.85556945,34.83178021,35.83381442,36.8621058,37.9132678,38.98503135,40.07904616,41.19856242,42.34405553,43.51559558,44.71234919,45.93481827,47.18065231,48.44275622,49.71177718,50.9805614,52.24579616,53.50762354,25.7908048,50.97937825
ZAF,14.77274811,15.16920261,15.57945,16.00291405,16.4392609,16.88781459,17.34890651,17.82439061,18.31677534,18.8274992,19.35784896,19.90630291,20.46813757,21.03685959,21.60796396,22.17836187,22.74958742,23.32732938,23.91994741,24.53278075,25.16957027,25.82682159,26.4940837,27.15675177,27.80514883,28.4318715,29.04174381,29.65199367,30.28702157,30.9626862,31.68590542,32.44625296,33.22108088,33.97843606,34.69500614,35.36301511,35.98828117,36.57775763,37.14380219,37.69573156,38.23706897,38.76560931,39.27880619,39.77231285,40.24481778,40.69325607,41.12405592,41.55679216,42.01734249,42.52336018,43.08296664,43.68860761,44.3226768,44.95921242,45.57883174,46.17585917,46.75428534,30.43250711,45.57130111
ZMB,4.224248376,4.359201765,4.499852029,4.64485936,4.793455656,4.945168754,5.100804423,5.262493442,5.433114516,5.614721748,5.80818682,6.01285328,6.227420331,6.449850011,6.678635709,6.912966276,7.153218365,7.400482923,7.656477757,7.922127013,8.197858459,8.482369954,8.772706117,9.064912092,9.356074201,9.645887085,9.935143061,10.22353274,10.51104804,10.79817189,11.08399629,11.36990678,11.66166884,11.96694736,12.29109485,12.63711376,13.00337373,13.38493119,13.77434994,14.16648193,14.56049315,14.9590511,15.36472646,15.78141487,16.21242686,16.6580745,17.11883937,17.59845707,18.10142321,18.6309111,19.18879189,19.77419255,20.38393037,21.01316133,21.65833143,22.31855419,22.99483447,11.39904072,21.66334898
ZWE,10.00583172,10.33842316,10.68309681,11.03751583,11.40031537,11.77053897,12.1495179,12.54085821,12.94949981,13.37887553,13.83273879,14.31013054,14.80430141,15.30552669,15.80811684,16.30683728,16.80727155,17.32759984,17.89269743,18.51925036,19.21142562,19.96002585,20.75110508,21.56441773,22.38298307,23.2033217,24.02296239,24.82694067,25.59788032,26.32315626,26.99507044,27.61501357,28.19117487,28.73710224,29.26288225,29.7744914,30.27012279,30.74388523,31.18660204,31.59428978,31.96630477,32.31362285,32.65838697,33.02962647,33.44974021,33.92598423,34.45756495,35.04838826,35.70013959,36.41286545,37.18921804,38.02720951,38.91561587,39.83889104,40.78441515,41.74838309,42.72949205,24.86981835,40.79056309
