Code,Year,Conflict (deaths)
CIV,1990,8.0
CIV,1991,0.0
CIV,1992,1.0
CIV,1993,1.0
CIV,1994,7.999999984
CIV,1995,44.00000071
CIV,1996,5.0
CIV,1997,16.00000011
CIV,1998,13.00000001
CIV,1999,51.00000041
CIV,2000,111.0000007
CIV,2001,32.00000044
CIV,2002,1323.000204
CIV,2003,1050.999823
CIV,2004,515.0000834
CIV,2005,154.0000128
CIV,2006,46.00000021
CIV,2007,4.0
CIV,2008,14.00000003
CIV,2009,2.0
CIV,2010,49.00000015
CIV,2011,1071.999888
CIV,2012,27.99999998
CIV,2013,21.99999996
CIV,2014,28.999999699999996
CIV,2015,15.00000002
CIV,2016,17.00000001
CIV,2017,24.00000011
HRV,1990,0.0
HRV,1991,3485.9894950000003
HRV,1992,2177.998561
HRV,1993,754.9998982999999
HRV,1994,225.0000097
HRV,1995,964.0004624
HRV,1996,155.99999580000002
HRV,1997,40.99999919
HRV,1998,28.000000399999994
HRV,1999,15.00000008
HRV,2000,8.999999955
HRV,2001,4.000000001
HRV,2002,2.000000026
HRV,2003,4.0000000710000005
HRV,2004,10.99999988
HRV,2005,5.000000035
HRV,2006,0.999999993
HRV,2007,2.999999982
HRV,2008,3.000000064
HRV,2009,3.999999978
HRV,2010,4.000000036
HRV,2011,1.9999999830000001
HRV,2012,3.9999999739999996
HRV,2013,3.000000006
HRV,2014,0.0
HRV,2015,1.0000000279999999
HRV,2016,2.9999999460000004
HRV,2017,0.0
CUB,1990,0.0
CUB,1991,0.0
CUB,1992,3.000000008
CUB,1993,0.0
CUB,1994,2.9999999980000003
CUB,1995,0.0
CUB,1996,0.0
CUB,1997,1.999999923
CUB,1998,0.0
CUB,1999,0.0
CUB,2000,0.0
CUB,2001,0.0
CUB,2002,0.0
CUB,2003,0.0
CUB,2004,0.0
CUB,2005,0.0
CUB,2006,0.0
CUB,2007,1.0
CUB,2008,0.0
CUB,2009,0.0
CUB,2010,0.0
CUB,2011,0.0
CUB,2012,0.0
CUB,2013,0.0
CUB,2014,0.0
CUB,2015,0.0
CUB,2016,0.0
CUB,2017,0.0
CYP,1990,0.0
CYP,1991,0.0
CYP,1992,0.0
CYP,1993,0.0
CYP,1994,2.0000000190000002
CYP,1995,0.0
CYP,1996,2.9999999539999997
CYP,1997,0.0
CYP,1998,0.0
CYP,1999,0.03013269
CYP,2000,0.039508628999999997
CYP,2001,0.0
CYP,2002,0.0
CYP,2003,0.0
CYP,2004,0.0
CYP,2005,0.0
CYP,2006,0.0
CYP,2007,0.0
CYP,2008,0.0
CYP,2009,1.000000004
CYP,2010,0.0
CYP,2011,0.0
CYP,2012,0.0
CYP,2013,0.0
CYP,2014,0.0
CYP,2015,0.0
CYP,2016,0.0
CYP,2017,0.0
CZE,1990,0.0
CZE,1991,1.9999999919999998
CZE,1992,0.0
CZE,1993,0.0
CZE,1994,0.0
CZE,1995,1.0
CZE,1996,1.9999999990000001
CZE,1997,1.0
CZE,1998,0.0
CZE,1999,0.0
CZE,2000,0.0
CZE,2001,1.000000022
CZE,2002,0.0
CZE,2003,0.0
CZE,2004,0.0
CZE,2005,0.0
CZE,2006,0.0
CZE,2007,0.0
CZE,2008,0.0
CZE,2009,0.0
CZE,2010,0.0
CZE,2011,0.0
CZE,2012,0.0
CZE,2013,1.0
CZE,2014,5.999999985
CZE,2015,0.0
CZE,2016,0.0
CZE,2017,0.0
COD,1990,147.0000033
COD,1991,35.0
COD,1992,74.99999986
COD,1993,105.99999409999998
COD,1994,185.9999955
COD,1995,94.99999974
COD,1996,34473.01672
COD,1997,39485.7044
COD,1998,10028.99671
COD,1999,9008.997145000001
COD,2000,2786.999493
COD,2001,2162.000479
COD,2002,6351.001517000001
COD,2003,3744.999797
COD,2004,898.0000332999998
COD,2005,569.999999
COD,2006,458.99999569999994
COD,2007,963.9999977
COD,2008,3679.998679
COD,2009,9032.999401000001
COD,2010,1757.000091
COD,2011,639.9999905000001
COD,2012,2195.999819
COD,2013,2893.999862
COD,2014,1937.9999239999997
COD,2015,1150.000041
COD,2016,1244.0000539999999
COD,2017,2790.9994460000003
DNK,1990,0.0
DNK,1991,0.0
DNK,1992,1.0
DNK,1993,0.0
DNK,1994,0.0
DNK,1995,0.0
DNK,1996,0.0
DNK,1997,0.0
DNK,1998,0.0
DNK,1999,0.0
DNK,2000,0.0
DNK,2001,0.0
DNK,2002,0.0
DNK,2003,0.0
DNK,2004,0.0
DNK,2005,0.0
DNK,2006,0.0
DNK,2007,2.000000183
DNK,2008,12.99999982
DNK,2009,2.9999990569999997
DNK,2010,0.0
DNK,2011,3.0000007269999998
DNK,2012,0.0
DNK,2013,0.0
DNK,2014,0.0
DNK,2015,1.9999999990000001
DNK,2016,1.0
DNK,2017,0.0
DJI,1990,60.99999959
DJI,1991,66.99979302
DJI,1992,356.99610010000004
DJI,1993,33.00001334
DJI,1994,44.99999393
DJI,1995,0.0
DJI,1996,0.0
DJI,1997,22.00000115
DJI,1998,19.00000176
DJI,1999,37.99999159
DJI,2000,0.0
DJI,2001,0.0
DJI,2002,1.9999999780000002
DJI,2003,0.0
DJI,2004,0.0
DJI,2005,0.0
DJI,2006,0.0
DJI,2007,0.0
DJI,2008,35.00000204
DJI,2009,3.999999947
DJI,2010,3.000000066
DJI,2011,0.0
DJI,2012,0.9999999940000001
DJI,2013,0.0
DJI,2014,2.0000000119999997
DJI,2015,27.00000197
DJI,2016,0.0
DJI,2017,0.9999999970000001
DMA,1990,0.0
DMA,1991,0.9999998390000001
DMA,1992,0.0
DMA,1993,0.0
DMA,1994,0.0
DMA,1995,0.0
DMA,1996,0.0
DMA,1997,0.0
DMA,1998,0.0
DMA,1999,0.0
DMA,2000,0.0
DMA,2001,0.0
DMA,2002,0.0
DMA,2003,0.0
DMA,2004,0.0
DMA,2005,0.0
DMA,2006,0.0
DMA,2007,0.0
DMA,2008,0.0
DMA,2009,0.0
DMA,2010,0.0
DMA,2011,0.0
DMA,2012,0.0
DMA,2013,0.0
DMA,2014,0.0
DMA,2015,0.0
DMA,2016,0.0
DMA,2017,0.0
DOM,1990,2.9999999969999998
DOM,1991,1.0000000009999999
DOM,1992,0.999999999
DOM,1993,0.0
DOM,1994,1.9999999990000001
DOM,1995,0.0
DOM,1996,2.9999999969999998
DOM,1997,3.000000015
DOM,1998,0.0
DOM,1999,0.0
DOM,2000,0.0
DOM,2001,0.0
DOM,2002,0.0
DOM,2003,0.0
DOM,2004,0.0
DOM,2005,0.0
DOM,2006,0.999995034
DOM,2007,0.0
DOM,2008,0.0
DOM,2009,0.0
DOM,2010,0.0
DOM,2011,0.0
DOM,2012,0.0
DOM,2013,1.0000000279999999
DOM,2014,0.0
DOM,2015,0.0
DOM,2016,0.0
DOM,2017,0.0
ECU,1990,2.999999987
ECU,1991,0.0
ECU,1992,2.000000001
ECU,1993,0.0
ECU,1994,0.0
ECU,1995,14.99999967
ECU,1996,7.9999996179999995
ECU,1997,0.999999999
ECU,1998,0.0
ECU,1999,0.0
ECU,2000,0.0
ECU,2001,0.0
ECU,2002,0.0
ECU,2003,0.0
ECU,2004,0.0
ECU,2005,0.0
ECU,2006,0.0
ECU,2007,0.0
ECU,2008,25.0
ECU,2009,0.0
ECU,2010,0.0
ECU,2011,0.0
ECU,2012,0.0
ECU,2013,1.0
ECU,2014,0.0
ECU,2015,0.0
ECU,2016,1.0
ECU,2017,0.0
EGY,1990,24.99999997
EGY,1991,8.0
EGY,1992,62.000000199999995
EGY,1993,108.0
EGY,1994,334.9999944
EGY,1995,361.00001000000003
EGY,1996,245.99999780000002
EGY,1997,235.9999998
EGY,1998,31.00000001
EGY,1999,5.999999999
EGY,2000,2.0
EGY,2001,3.999999999
EGY,2002,23.00000011
EGY,2003,0.0
EGY,2004,61.99999986
EGY,2005,129.0000001
EGY,2006,23.99999994
EGY,2007,0.0
EGY,2008,16.0
EGY,2009,11.0
EGY,2010,45.00000003
EGY,2011,118.00000190000002
EGY,2012,116.0000003
EGY,2013,384.0000077
EGY,2014,262.99999959999997
EGY,2015,223.999997
EGY,2016,366.9999991
EGY,2017,1188.999833
SLV,1990,1146.999808
SLV,1991,514.0002766
SLV,1992,26.99999898
SLV,1993,0.0
SLV,1994,21.99999969
SLV,1995,2.999999992
SLV,1996,25.9999991
SLV,1997,1.0
SLV,1998,0.0
SLV,1999,0.0
SLV,2000,0.0
SLV,2001,0.0
SLV,2002,0.0
SLV,2003,0.0
SLV,2004,0.0
SLV,2005,0.0
SLV,2006,0.0
SLV,2007,0.0
SLV,2008,0.0
SLV,2009,0.0
SLV,2010,0.0
SLV,2011,0.0
SLV,2012,0.0
SLV,2013,0.0
SLV,2014,0.0
SLV,2015,0.0
SLV,2016,0.0
SLV,2017,0.0
GNQ,1990,0.0
GNQ,1991,0.0
GNQ,1992,0.9999999890000001
GNQ,1993,0.0
GNQ,1994,0.0
GNQ,1995,0.0
GNQ,1996,0.0
GNQ,1997,0.0
GNQ,1998,6.000000046
GNQ,1999,0.0
GNQ,2000,0.0
GNQ,2001,0.0
GNQ,2002,0.0
GNQ,2003,1.000000004
GNQ,2004,11.99999998
GNQ,2005,0.0
GNQ,2006,0.0
GNQ,2007,0.0
GNQ,2008,0.0
GNQ,2009,2.999999952
GNQ,2010,7.000000316
GNQ,2011,0.0
GNQ,2012,1.000000003
GNQ,2013,0.0
GNQ,2014,0.0
GNQ,2015,0.0
GNQ,2016,0.0
GNQ,2017,0.0
ERI,1990,30702.0
ERI,1991,6042.000009
ERI,1992,0.0
ERI,1993,21.0
ERI,1994,0.0
ERI,1995,0.0
ERI,1996,19.99999983
ERI,1997,30.99999701
ERI,1998,113.00003729999999
ERI,1999,24082.55725
ERI,2000,1812.000061
ERI,2001,0.538822232
ERI,2002,1.538822235
ERI,2003,81.99999673
ERI,2004,57.07764718
ERI,2005,161.26938909999998
ERI,2006,2.053882215
ERI,2007,11.00000014
ERI,2008,224.38822059999998
ERI,2009,8.323293352
ERI,2010,86.99998986
ERI,2011,25.99999958
ERI,2012,0.0
ERI,2013,80.00000904
ERI,2014,10.00000004
ERI,2015,9.999999808
ERI,2016,25.00000056
ERI,2017,0.0
EST,1990,0.0
EST,1991,0.0
EST,1992,0.0
EST,1993,0.0
EST,1994,0.0
EST,1995,0.0
EST,1996,1.0
EST,1997,0.0
EST,1998,0.0
EST,1999,0.0
EST,2000,0.0
EST,2001,0.999999999
EST,2002,0.0
EST,2003,0.0
EST,2004,0.0
EST,2005,0.0
EST,2006,0.0
EST,2007,2.000000048
EST,2008,0.999999955
EST,2009,3.999999919
EST,2010,0.9999999159999999
EST,2011,1.999999919
EST,2012,0.0
EST,2013,0.0
EST,2014,0.0
EST,2015,0.0
EST,2016,0.0
EST,2017,0.0
ETH,1990,19170.99996
ETH,1991,6383.003208
ETH,1992,504.00013499999994
ETH,1993,62.0
ETH,1994,82.00000163
ETH,1995,47.99999992
ETH,1996,185.00004219999997
ETH,1997,33.97545138
ETH,1998,4043.4022990000003
ETH,1999,41258.20457
ETH,2000,51183.00138
ETH,2001,378.67514669999997
ETH,2002,615.0117961
ETH,2003,895.3356787999999
ETH,2004,583.9733664
ETH,2005,245.2486828
ETH,2006,210.1953371
ETH,2007,858.3589107
ETH,2008,1005.852617
ETH,2009,1004.5892539999999
ETH,2010,561.8843968
ETH,2011,385.4136842
ETH,2012,442.99981529999997
ETH,2013,398.380909
ETH,2014,107.5692209
ETH,2015,404.1218034
ETH,2016,776.9977021000001
ETH,2017,1061.000202
FJI,1990,0.0
FJI,1991,0.0
FJI,1992,1.0
FJI,1993,0.0
FJI,1994,0.0
FJI,1995,0.0
FJI,1996,0.0
FJI,1997,0.0
FJI,1998,0.0
FJI,1999,0.0
FJI,2000,6.999999997000001
FJI,2001,0.0
FJI,2002,0.0
FJI,2003,0.0
FJI,2004,0.0
FJI,2005,0.0
FJI,2006,0.0
FJI,2007,0.0
FJI,2008,0.0
FJI,2009,0.0
FJI,2010,0.0
FJI,2011,0.0
FJI,2012,0.0
FJI,2013,0.0
FJI,2014,0.0
FJI,2015,0.0
FJI,2016,0.0
FJI,2017,0.0
FIN,1990,0.0
FIN,1991,0.0
FIN,1992,0.0
FIN,1993,0.0
FIN,1994,0.0
FIN,1995,0.0
FIN,1996,1.000000271
FIN,1997,2.999999963
FIN,1998,0.99999972
FIN,1999,2.0000008869999997
FIN,2000,2.9999999639999997
FIN,2001,2.999999513
FIN,2002,10.99999796
FIN,2003,1.00000015
FIN,2004,2.0000003769999997
FIN,2005,2.9999999739999996
FIN,2006,0.999999902
FIN,2007,11.99999985
FIN,2008,3.0000000510000002
FIN,2009,0.999999851
FIN,2010,1.000000067
FIN,2011,2.000000001
FIN,2012,5.000000838
FIN,2013,1.9999994509999999
FIN,2014,1.000001256
FIN,2015,0.0
FIN,2016,0.0
FIN,2017,0.0
FRA,1990,8.000000219
FRA,1991,12.00000004
FRA,1992,17.00000028
FRA,1993,6.999999915
FRA,1994,12.99999987
FRA,1995,27.0
FRA,1996,22.99999994
FRA,1997,3.0000020419999998
FRA,1998,5.999999988
FRA,1999,0.99999999
FRA,2000,17.99999945
FRA,2001,4.999999925
FRA,2002,7.000000084
FRA,2003,5.999998768999999
FRA,2004,7.999999165
FRA,2005,6.000001245
FRA,2006,8.000000457
FRA,2007,9.000000194
FRA,2008,10.99999999
FRA,2009,11.0
FRA,2010,16.0
FRA,2011,25.99999998
FRA,2012,12.0
FRA,2013,3.999999292
FRA,2014,2.999999978
FRA,2015,295.0000031
FRA,2016,182.000001
FRA,2017,0.0
GAB,1990,0.0
GAB,1991,0.0
GAB,1992,0.0
GAB,1993,0.0
GAB,1994,0.0
GAB,1995,0.0
GAB,1996,0.0
GAB,1997,7.99999977
GAB,1998,0.0
GAB,1999,1.999999969
GAB,2000,0.0
GAB,2001,0.0
GAB,2002,0.0
GAB,2003,0.0
GAB,2004,0.0
GAB,2005,0.0
GAB,2006,0.0
GAB,2007,0.0
GAB,2008,0.0
GAB,2009,0.0
GAB,2010,0.0
GAB,2011,0.0
GAB,2012,0.0
GAB,2013,0.0
GAB,2014,0.0
GAB,2015,1.0000000009999999
GAB,2016,0.0
GAB,2017,0.0
GMB,1990,0.0
GMB,1991,0.0
GMB,1992,0.0
GMB,1993,0.0
GMB,1994,13.0000006
GMB,1995,0.0
GMB,1996,0.0
GMB,1997,0.9999999959999999
GMB,1998,0.0
GMB,1999,0.0
GMB,2000,2.0000000119999997
GMB,2001,2.0000000119999997
GMB,2002,0.9999999959999999
GMB,2003,0.0
GMB,2004,0.9999999970000001
GMB,2005,3.000000023
GMB,2006,0.0
GMB,2007,0.0
GMB,2008,0.0
GMB,2009,0.0
GMB,2010,0.0
GMB,2011,0.0
GMB,2012,8.000000055
GMB,2013,0.0
GMB,2014,0.0
GMB,2015,0.0
GMB,2016,0.0
GMB,2017,3.0000000160000004
GEO,1990,0.0
GEO,1991,53.99999975
GEO,1992,880.0002947999999
GEO,1993,1836.9996350000001
GEO,1994,29.00000002
GEO,1995,66.00000038
GEO,1996,2.9999999969999998
GEO,1997,44.99999902
GEO,1998,191.99999
GEO,1999,45.81194457
GEO,2000,23.81194493
GEO,2001,70.05972379
GEO,2002,150.99999430000003
GEO,2003,19.99999998
GEO,2004,32.00000084
GEO,2005,27.10451901
GEO,2006,30.81194503
GEO,2007,8.324778028999999
GEO,2008,634.0001614
GEO,2009,7.121791743999999
GEO,2010,6.999999998
GEO,2011,4.653752927
GEO,2012,21.14931384
GEO,2013,12.00000012
GEO,2014,2.420903918
GEO,2015,2.4358352819999998
GEO,2016,1.0
GEO,2017,0.0
DEU,1990,2.0
DEU,1991,9.999999996
DEU,1992,21.0
DEU,1993,0.0
DEU,1994,2.0
DEU,1995,24.00000052
DEU,1996,15.00000043
DEU,1997,16.00000076
DEU,1998,8.999999268
DEU,1999,7.999999988
DEU,2000,11.99999994
DEU,2001,6.000000105
DEU,2002,10.00000001
DEU,2003,4.0000001119999995
DEU,2004,6.000000036
DEU,2005,6.000000007000001
DEU,2006,6.000000097999999
DEU,2007,3.000000025
DEU,2008,6.00000006
DEU,2009,2.9999999980000003
DEU,2010,5.999999896
DEU,2011,9.000000021
DEU,2012,2.000000099
DEU,2013,1.0
DEU,2014,1.00000003
DEU,2015,2.999999973
DEU,2016,39.00000001
DEU,2017,0.0
GHA,1990,0.0
GHA,1991,0.0
GHA,1992,0.0
GHA,1993,0.0
GHA,1994,12.99999999
GHA,1995,2.000000001
GHA,1996,2.9999999980000003
GHA,1997,3.000000006
GHA,1998,4.000000015
GHA,1999,0.0
GHA,2000,33.00000017
GHA,2001,17.99999994
GHA,2002,37.99999984
GHA,2003,7.000000002999999
GHA,2004,2.000000001
GHA,2005,2.0
GHA,2006,2.999999999
GHA,2007,5.999999995
GHA,2008,28.99999979
GHA,2009,20.99999986
GHA,2010,3.999999995
GHA,2011,4.99999999
GHA,2012,14.99999999
GHA,2013,15.99999997
GHA,2014,11.99999998
GHA,2015,25.00000004
GHA,2016,27.00000019
GHA,2017,48.99999986
GRC,1990,3.0000001569999997
GRC,1991,15.00000005
GRC,1992,2.0
GRC,1993,0.0
GRC,1994,3.0
GRC,1995,0.0
GRC,1996,2.000000088
GRC,1997,2.0000000019999997
GRC,1998,0.0
GRC,1999,0.999999999
GRC,2000,2.0
GRC,2001,0.0
GRC,2002,0.0
GRC,2003,0.0
GRC,2004,0.0
GRC,2005,0.0
GRC,2006,0.0
GRC,2007,0.0
GRC,2008,0.0
GRC,2009,1.0
GRC,2010,4.0000000060000005
GRC,2011,0.0
GRC,2012,0.0
GRC,2013,2.0
GRC,2014,0.0
GRC,2015,1.0
GRC,2016,66.00000022
GRC,2017,0.0
GRL,1990,0.0
GRL,1991,0.0
GRL,1992,0.0
GRL,1993,0.0
GRL,1994,0.0
GRL,1995,0.0
GRL,1996,0.0
GRL,1997,0.0
GRL,1998,0.0
GRL,1999,0.0
GRL,2000,0.0
GRL,2001,0.0
GRL,2002,0.0
GRL,2003,0.0
GRL,2004,0.0
GRL,2005,0.0
GRL,2006,0.0
GRL,2007,0.0
GRL,2008,0.0
GRL,2009,0.0
GRL,2010,0.0
GRL,2011,0.0
GRL,2012,0.0
GRL,2013,0.0
GRL,2014,0.0
GRL,2015,0.0
GRL,2016,0.0
GRL,2017,0.0
GRD,1990,0.0
GRD,1991,0.0
GRD,1992,0.0
GRD,1993,0.0
GRD,1994,0.0
GRD,1995,0.0
GRD,1996,0.0
GRD,1997,0.0
GRD,1998,0.0
GRD,1999,0.0
GRD,2000,0.0
GRD,2001,0.0
GRD,2002,0.0
GRD,2003,0.0
GRD,2004,0.0
GRD,2005,0.0
GRD,2006,0.0
GRD,2007,0.0
GRD,2008,0.0
GRD,2009,0.0
GRD,2010,0.0
GRD,2011,0.0
GRD,2012,0.0
GRD,2013,0.0
GRD,2014,0.0
GRD,2015,0.0
GRD,2016,0.0
GRD,2017,0.0
GUM,1990,0.0
GUM,1991,1.000000008
GUM,1992,0.0
GUM,1993,0.0
GUM,1994,0.0
GUM,1995,0.0
GUM,1996,0.0
GUM,1997,0.0
GUM,1998,0.0
GUM,1999,0.0
GUM,2000,0.0
GUM,2001,0.0
GUM,2002,0.0
GUM,2003,0.0
GUM,2004,1.0
GUM,2005,1.000000005
GUM,2006,0.0
GUM,2007,2.99999997
GUM,2008,3.999999958
GUM,2009,1.0000000009999999
GUM,2010,2.000000011
GUM,2011,0.0
GUM,2012,0.0
GUM,2013,2.000000005
GUM,2014,0.0
GUM,2015,0.0
GUM,2016,0.0
GUM,2017,0.0
GTM,1990,749.0003062000001
GTM,1991,498.9998175
GTM,1992,420.99993780000005
GTM,1993,218.000059
GTM,1994,308.9999644
GTM,1995,162.0000034
GTM,1996,33.0000004
GTM,1997,24.00000021
GTM,1998,1.0
GTM,1999,2.9999999969999998
GTM,2000,12.00000095
GTM,2001,17.99999865
GTM,2002,23.00000068
GTM,2003,30.00000472
GTM,2004,27.00000105
GTM,2005,2.0
GTM,2006,5.000000009
GTM,2007,5.0
GTM,2008,0.0
GTM,2009,0.0
GTM,2010,0.0
GTM,2011,27.0
GTM,2012,1.9999999990000001
GTM,2013,4.000000005
GTM,2014,0.0
GTM,2015,0.0
GTM,2016,0.0
GTM,2017,0.0
GIN,1990,0.0
GIN,1991,0.0
GIN,1992,0.0
GIN,1993,0.0
GIN,1994,1.999999996
GIN,1995,0.0
GIN,1996,29.00000003
GIN,1997,0.0
GIN,1998,38.99999889
GIN,1999,93.99998876
GIN,2000,1152.999402
GIN,2001,489.0000295
GIN,2002,14.00000006
GIN,2003,0.0
GIN,2004,4.000000011
GIN,2005,3.9999999930000003
GIN,2006,17.00000034
GIN,2007,44.99999972
GIN,2008,3.99999998
GIN,2009,160.0000024
GIN,2010,1.9999999990000001
GIN,2011,4.999999992
GIN,2012,9.999999983
GIN,2013,95.99999189
GIN,2014,0.0
GIN,2015,7.999999978
GIN,2016,1.0000000009999999
GIN,2017,28.00000013
GNB,1990,0.0
GNB,1991,0.0
GNB,1992,2.0
GNB,1993,0.0
GNB,1994,0.0
GNB,1995,0.0
GNB,1996,0.0
GNB,1997,0.0
GNB,1998,604.9999703
GNB,1999,199.9998821
GNB,2000,14.00000048
GNB,2001,13.00000108
GNB,2002,0.9999999909999999
GNB,2003,3.000000052
GNB,2004,5.999999936
GNB,2005,4.999999837
GNB,2006,67.99998338
GNB,2007,0.0
GNB,2008,4.999999901
GNB,2009,4.999999952
GNB,2010,0.0
GNB,2011,1.999999996
GNB,2012,8.000000267999999
GNB,2013,0.0
GNB,2014,22.00000108
GNB,2015,0.0
GNB,2016,0.0
GNB,2017,0.0
GUY,1990,0.0
GUY,1991,0.0
GUY,1992,0.0
GUY,1993,0.0
GUY,1994,0.0
GUY,1995,0.0
GUY,1996,0.0
GUY,1997,0.0
GUY,1998,1.000000587
GUY,1999,0.0
GUY,2000,0.0
GUY,2001,0.0
GUY,2002,4.000000194
GUY,2003,0.0
GUY,2004,0.0
GUY,2005,0.0
GUY,2006,6.000000063
GUY,2007,0.0
GUY,2008,52.00000276
GUY,2009,0.0
GUY,2010,0.0
GUY,2011,0.0
GUY,2012,0.0
GUY,2013,0.0
GUY,2014,0.0
GUY,2015,0.0
GUY,2016,0.0
GUY,2017,0.0
HTI,1990,15.00000002
HTI,1991,367.00001569999995
HTI,1992,17.99999945
HTI,1993,37.0
HTI,1994,130.9999956
HTI,1995,16.99999979
HTI,1996,14.00000013
HTI,1997,8.999999995
HTI,1998,0.0
HTI,1999,13.99999996
HTI,2000,5.000000001
HTI,2001,0.0
HTI,2002,0.0
HTI,2003,3.9999999930000003
HTI,2004,237.9999716
HTI,2005,41.00000081
HTI,2006,81.99999547
HTI,2007,1.0
HTI,2008,6.000000009
HTI,2009,0.999999999
HTI,2010,0.0
HTI,2011,0.0
HTI,2012,0.0
HTI,2013,0.0
HTI,2014,0.0
HTI,2015,0.0
HTI,2016,6.999999978
HTI,2017,0.0
HND,1990,2.9999999980000003
HND,1991,18.00000024
HND,1992,5.00000001
HND,1993,0.0
HND,1994,10.00000004
HND,1995,8.000000013
HND,1996,11.00000013
